gvkey,tic,datadate,rdq,epspxq,epsfiq,fyearq,fqtr
005680,HD,2024-10-31,2024-11-12,3.68,3.67,2024,3
005680,HD,2025-01-31,2025-02-25,3.02,3.02,2024,4
005680,HD,2025-04-30,2025-05-20,3.46,3.45,2025,1
005680,HD,2025-07-31,2025-08-19,4.59,4.58,2025,2
005680,HD,2025-10-31,2025-11-18,3.63,3.62,2025,3
005680,HD,2026-01-31,2026-02-24,2.59,2.58,2025,4
001300,HON,2014-03-31,2014-04-17,1.3,1.28,2014,1
001300,HON,2014-06-30,2014-07-18,1.4,1.38,2014,2
001300,HON,2014-09-30,2014-10-17,1.49,1.47,2014,3
001300,HON,2014-12-31,2015-01-23,1.22,1.2,2014,4
001300,HON,2015-03-31,2015-04-17,1.42,1.41,2015,1
001300,HON,2015-06-30,2015-07-17,1.52,1.51,2015,2
001300,HON,2015-09-30,2015-10-16,1.62,1.6,2015,3
001300,HON,2015-12-31,2016-01-29,1.55,1.53,2015,4
001300,HON,2016-03-31,2016-04-22,1.58,1.56,2016,1
001300,HON,2016-06-30,2016-07-22,1.73,1.71,2016,2
001300,HON,2016-09-30,2016-10-21,1.62,1.6,2016,3
001300,HON,2016-12-31,2017-01-27,1.36,1.34,2016,4
001300,HON,2017-03-31,2017-04-21,1.74,1.71,2017,1
001300,HON,2017-06-30,2017-07-21,1.82,1.8,2017,2
001300,HON,2017-09-30,2017-10-20,1.76,1.74,2017,3
001300,HON,2017-12-31,2018-01-26,-3.32,-3.32,2017,4
001300,HON,2018-03-31,2018-04-20,1.92,1.89,2018,1
001300,HON,2018-06-30,2018-07-20,1.7,1.68,2018,2
001300,HON,2018-09-30,2018-10-19,3.15,3.11,2018,3
001300,HON,2018-12-31,2019-02-01,2.34,2.31,2018,4
001300,HON,2019-03-31,2019-04-18,1.94,1.92,2019,1
001300,HON,2019-06-30,2019-07-18,2.13,2.1,2019,2
001300,HON,2019-09-30,2019-10-17,2.26,2.23,2019,3
001300,HON,2019-12-31,2020-01-31,2.19,2.16,2019,4
001300,HON,2020-03-31,2020-05-01,2.23,2.21,2020,1
001300,HON,2020-06-30,2020-07-24,1.54,1.53,2020,2
001300,HON,2020-09-30,2020-10-30,1.08,1.07,2020,3
001300,HON,2020-12-31,2021-01-29,1.94,1.91,2020,4
001300,HON,2021-03-31,2021-04-23,2.05,2.03,2021,1
001300,HON,2021-06-30,2021-07-23,2.06,2.04,2021,2
001300,HON,2021-09-30,2021-10-22,1.82,1.8,2021,3
001300,HON,2021-12-31,2022-02-03,2.07,2.05,2021,4
001300,HON,2022-03-31,2022-04-29,1.66,1.64,2022,1
001300,HON,2022-06-30,2022-07-28,1.86,1.84,2022,2
001300,HON,2022-09-30,2022-10-27,2.3,2.28,2022,3
001300,HON,2022-12-31,2023-02-02,1.52,1.51,2022,4
001300,HON,2023-03-31,2023-04-27,2.09,2.07,2023,1
001300,HON,2023-06-30,2023-07-27,2.24,2.22,2023,2
001300,HON,2023-09-30,2023-10-26,2.29,2.27,2023,3
001300,HON,2023-12-31,2024-02-01,1.92,1.91,2023,4
001300,HON,2024-03-31,2024-04-25,2.24,2.23,2024,1
001300,HON,2024-06-30,2024-07-25,2.37,2.36,2024,2
001300,HON,2024-09-30,2024-10-24,2.17,2.16,2024,3
001300,HON,2024-12-31,2025-02-06,1.98,1.96,2024,4
001300,HON,2025-03-31,2025-04-29,2.24,2.22,2025,1
001300,HON,2025-06-30,2025-07-24,2.46,2.45,2025,2
001300,HON,2025-09-30,2025-10-23,2.87,2.86,2025,3
001300,HON,2025-12-31,2026-01-29,-0.6,-0.18,2025,4
006066,IBM,2014-03-31,2014-04-16,2.44,2.29,2014,1
006066,IBM,2014-06-30,2014-07-17,4.25,4.12,2014,2
006066,IBM,2014-09-30,2014-10-20,3.48,0.02,2014,3
006066,IBM,2014-12-31,2015-01-20,5.57,5.51,2014,4
006066,IBM,2015-03-31,2015-04-20,2.45,2.36,2015,1
006066,IBM,2015-06-30,2015-07-20,3.59,3.5,2015,2
006066,IBM,2015-09-30,2015-10-19,3.04,3.01,2015,3
006066,IBM,2015-12-31,2016-01-19,4.6,4.59,2015,4
006066,IBM,2016-03-31,2016-04-18,2.09,2.09,2016,1
006066,IBM,2016-06-30,2016-07-18,2.62,2.61,2016,2
006066,IBM,2016-09-30,2016-10-17,2.99,2.98,2016,3
006066,IBM,2016-12-31,2017-01-19,4.75,4.72,2016,4
006066,IBM,2017-03-31,2017-04-18,1.86,1.85,2017,1
006066,IBM,2017-06-30,2017-07-18,2.49,2.48,2017,2
006066,IBM,2017-09-30,2017-10-17,2.93,2.92,2017,3
006066,IBM,2017-12-31,2018-01-18,-1.14,-1.14,2017,4
006066,IBM,2018-03-31,2018-04-17,1.82,1.81,2018,1
006066,IBM,2018-06-30,2018-07-18,2.63,2.61,2018,2
006066,IBM,2018-09-30,2018-10-16,2.95,2.94,2018,3
006066,IBM,2018-12-31,2019-01-22,2.17,2.15,2018,4
006066,IBM,2019-03-31,2019-04-16,1.79,1.78,2019,1
006066,IBM,2019-06-30,2019-07-17,2.82,2.81,2019,2
006066,IBM,2019-09-30,2019-10-16,1.89,1.87,2019,3
006066,IBM,2019-12-31,2020-01-21,4.14,4.11,2019,4
006066,IBM,2020-03-31,2020-04-20,1.32,1.31,2020,1
006066,IBM,2020-06-30,2020-07-20,1.53,1.52,2020,2
006066,IBM,2020-09-30,2020-10-19,1.9,1.89,2020,3
006066,IBM,2020-12-31,2021-01-21,1.42,1.51,2020,4
006066,IBM,2021-03-31,2021-04-19,0.45,1.06,2021,1
006066,IBM,2021-06-30,2021-07-19,0.91,1.47,2021,2
006066,IBM,2021-09-30,2021-10-20,1.16,1.25,2021,3
006066,IBM,2021-12-31,2022-01-24,2.74,2.57,2021,4
006066,IBM,2022-03-31,2022-04-19,0.74,0.81,2022,1
006066,IBM,2022-06-30,2022-07-18,1.62,1.53,2022,2
006066,IBM,2022-09-30,2022-10-19,-3.55,-3.54,2022,3
006066,IBM,2022-12-31,2023-01-25,3.17,2.96,2022,4
006066,IBM,2023-03-31,2023-04-19,1.03,1.01,2023,1
006066,IBM,2023-06-30,2023-07-19,1.74,1.72,2023,2
006066,IBM,2023-09-30,2023-10-25,1.88,1.84,2023,3
006066,IBM,2023-12-31,2024-01-24,3.59,3.55,2023,4
006066,IBM,2024-03-31,2024-04-24,1.72,1.72,2024,1
006066,IBM,2024-06-30,2024-07-24,1.99,1.96,2024,2
006066,IBM,2024-09-30,2024-10-23,-0.34,-0.36,2024,3
006066,IBM,2024-12-31,2025-01-29,3.16,3.09,2024,4
006066,IBM,2025-03-31,2025-04-23,1.14,1.12,2025,1
006066,IBM,2025-06-30,2025-07-23,2.36,2.31,2025,2
006066,IBM,2025-09-30,2025-10-22,1.87,1.84,2025,3
006066,IBM,2025-12-31,2026-01-28,5.96,5.88,2025,4
006266,JNJ,2014-03-31,2014-04-15,1.67,1.64,2014,1
006266,JNJ,2014-06-30,2014-07-15,1.53,1.51,2014,2
006266,JNJ,2014-09-30,2014-10-14,1.69,1.66,2014,3
006266,JNJ,2014-12-31,2015-01-20,0.9,0.89,2014,4
006266,JNJ,2015-03-31,2015-04-14,1.55,1.53,2015,1
006266,JNJ,2015-06-30,2015-07-14,1.63,1.61,2015,2
006266,JNJ,2015-09-30,2015-10-13,1.21,1.2,2015,3
006266,JNJ,2015-12-31,2016-01-26,1.16,1.15,2015,4
006266,JNJ,2016-03-31,2016-04-19,1.62,1.59,2016,1
006266,JNJ,2016-06-30,2016-07-19,1.46,1.43,2016,2
006266,JNJ,2016-09-30,2016-10-18,1.56,1.53,2016,3
006266,JNJ,2016-12-31,2017-01-24,1.4,1.38,2016,4
006266,JNJ,2017-03-31,2017-04-18,1.63,1.61,2017,1
006266,JNJ,2017-06-30,2017-07-18,1.42,1.4,2017,2
006266,JNJ,2017-09-30,2017-10-17,1.4,1.37,2017,3
006266,JNJ,2017-12-31,2018-01-23,-3.99,-3.99,2017,4
006266,JNJ,2018-03-31,2018-04-17,1.63,1.6,2018,1
006266,JNJ,2018-06-30,2018-07-17,1.47,1.45,2018,2
006266,JNJ,2018-09-30,2018-10-16,1.47,1.44,2018,3
006266,JNJ,2018-12-31,2019-01-22,1.13,1.12,2018,4
006266,JNJ,2019-03-31,2019-04-16,1.41,1.39,2019,1
006266,JNJ,2019-06-30,2019-07-16,2.11,2.08,2019,2
006266,JNJ,2019-09-30,2019-10-15,0.67,0.66,2019,3
006266,JNJ,2019-12-31,2020-01-22,1.52,1.5,2019,4
006266,JNJ,2020-03-31,2020-04-14,2.2,2.17,2020,1
006266,JNJ,2020-06-30,2020-07-16,1.38,1.36,2020,2
006266,JNJ,2020-09-30,2020-10-13,1.35,1.33,2020,3
006266,JNJ,2020-12-31,2021-01-26,0.66,0.65,2020,4
006266,JNJ,2021-03-31,2021-04-20,2.35,2.32,2021,1
006266,JNJ,2021-06-30,2021-07-21,2.38,2.35,2021,2
006266,JNJ,2021-09-30,2021-10-19,1.39,1.37,2021,3
006266,JNJ,2021-12-31,2022-01-25,1.8,1.77,2021,4
006266,JNJ,2022-03-31,2022-04-19,1.96,1.93,2022,1
006266,JNJ,2022-06-30,2022-07-19,1.4,1.8,2022,2
006266,JNJ,2022-09-30,2022-10-18,1.64,1.68,2022,3
006266,JNJ,2022-12-31,2023-01-24,1.24,1.33,2022,4
006266,JNJ,2023-03-31,2023-04-18,-0.19,-0.03,2023,1
006266,JNJ,2023-06-30,2023-07-20,2.07,1.96,2023,2
006266,JNJ,2023-09-30,2023-10-17,1.71,10.21,2023,3
006266,JNJ,2023-12-31,2024-01-23,1.71,1.67,2023,4
006266,JNJ,2024-03-31,2024-04-16,1.35,1.34,2024,1
006266,JNJ,2024-06-30,2024-07-17,1.95,1.93,2024,2
006266,JNJ,2024-09-30,2024-10-15,1.12,1.11,2024,3
006266,JNJ,2024-12-31,2025-01-22,1.42,1.41,2024,4
006266,JNJ,2025-03-31,2025-04-15,4.57,4.54,2025,1
006266,JNJ,2025-06-30,2025-07-16,2.3,2.29,2025,2
006266,JNJ,2025-09-30,2025-10-14,2.14,2.12,2025,3
006266,JNJ,2025-12-31,2026-01-21,2.12,2.1,2025,4
002968,JPM,2014-03-31,2014-04-11,1.29,1.28,2014,1
002968,JPM,2014-06-30,2014-07-15,1.47,1.46,2014,2
002968,JPM,2014-09-30,2014-10-14,1.37,1.35,2014,3
002968,JPM,2014-12-31,2015-01-14,1.2,1.19,2014,4
002968,JPM,2015-03-31,2015-04-14,1.46,1.45,2015,1
002968,JPM,2015-06-30,2015-07-14,1.56,1.54,2015,2
002968,JPM,2015-09-30,2015-10-13,1.7,1.68,2015,3
002968,JPM,2015-12-31,2016-01-14,1.34,1.32,2015,4
002968,JPM,2016-03-31,2016-04-13,1.36,1.35,2016,1
002968,JPM,2016-06-30,2016-07-14,1.56,1.55,2016,2
002968,JPM,2016-09-30,2016-10-14,1.6,1.58,2016,3
002968,JPM,2016-12-31,2017-01-13,1.73,1.71,2016,4
002968,JPM,2017-03-31,2017-04-13,1.66,1.65,2017,1
002968,JPM,2017-06-30,2017-07-14,1.83,1.82,2017,2
002968,JPM,2017-09-30,2017-10-12,1.77,1.76,2017,3
002968,JPM,2017-12-31,2018-01-12,1.08,1.07,2017,4
002968,JPM,2018-03-31,2018-04-13,2.38,2.37,2018,1
002968,JPM,2018-06-30,2018-07-13,2.31,2.29,2018,2
002968,JPM,2018-09-30,2018-10-12,2.35,2.34,2018,3
002968,JPM,2018-12-31,2019-01-15,1.99,1.98,2018,4
002968,JPM,2019-03-31,2019-04-12,2.65,2.65,2019,1
002968,JPM,2019-06-30,2019-07-16,2.83,2.82,2019,2
002968,JPM,2019-09-30,2019-10-15,2.69,2.68,2019,3
002968,JPM,2019-12-31,2020-01-14,2.58,2.57,2019,4
002968,JPM,2020-03-31,2020-04-14,0.79,0.78,2020,1
002968,JPM,2020-06-30,2020-07-14,1.39,1.38,2020,2
002968,JPM,2020-09-30,2020-10-13,2.93,2.92,2020,3
002968,JPM,2020-12-31,2021-01-15,3.8,3.79,2020,4
002968,JPM,2021-03-31,2021-04-14,4.51,4.5,2021,1
002968,JPM,2021-06-30,2021-07-13,3.79,3.78,2021,2
002968,JPM,2021-09-30,2021-10-13,3.74,3.74,2021,3
002968,JPM,2021-12-31,2022-01-14,3.33,3.33,2021,4
002968,JPM,2022-03-31,2022-04-13,2.64,2.63,2022,1
002968,JPM,2022-06-30,2022-07-14,2.77,2.76,2022,2
002968,JPM,2022-09-30,2022-10-14,3.13,3.12,2022,3
002968,JPM,2022-12-31,2023-01-13,3.58,3.57,2022,4
002968,JPM,2023-03-31,2023-04-14,4.11,4.1,2023,1
002968,JPM,2023-06-30,2023-07-14,4.76,4.75,2023,2
002968,JPM,2023-09-30,2023-10-13,4.33,4.33,2023,3
002968,JPM,2023-12-31,2024-01-12,3.04,3.04,2023,4
002968,JPM,2024-03-31,2024-04-12,4.45,4.44,2024,1
002968,JPM,2024-06-30,2024-07-12,6.13,6.12,2024,2
002968,JPM,2024-09-30,2024-10-11,4.38,4.37,2024,3
002968,JPM,2024-12-31,2025-01-15,4.82,4.81,2024,4
002968,JPM,2025-03-31,2025-04-11,5.08,5.07,2025,1
002968,JPM,2025-06-30,2025-07-15,5.25,5.24,2025,2
002968,JPM,2025-09-30,2025-10-14,5.08,5.07,2025,3
002968,JPM,2025-12-31,2026-01-13,4.64,4.63,2025,4
003144,KO,2014-03-31,2014-04-15,0.37,0.36,2014,1
003144,KO,2014-06-30,2014-07-22,0.59,0.58,2014,2
003144,KO,2014-09-30,2014-10-21,0.48,0.48,2014,3
003144,KO,2014-12-31,2015-02-10,0.18,0.17,2014,4
003144,KO,2015-03-31,2015-04-22,0.36,0.35,2015,1
003144,KO,2015-06-30,2015-07-22,0.71,0.71,2015,2
003144,KO,2015-09-30,2015-10-21,0.33,0.33,2015,3
003144,KO,2015-12-31,2016-02-09,0.29,0.28,2015,4
003144,KO,2016-03-31,2016-04-20,0.34,0.34,2016,1
003144,KO,2016-06-30,2016-07-27,0.8,0.79,2016,2
003144,KO,2016-09-30,2016-10-26,0.24,0.24,2016,3
003144,KO,2016-12-31,2017-02-09,0.13,0.13,2016,4
003144,KO,2017-03-31,2017-04-25,0.28,0.27,2017,1
003144,KO,2017-06-30,2017-07-26,0.32,0.32,2017,2
003144,KO,2017-09-30,2017-10-25,0.34,0.33,2017,3
003144,KO,2017-12-31,2018-02-16,-0.66,-0.65,2017,4
003144,KO,2018-03-31,2018-04-24,0.32,0.32,2018,1
003144,KO,2018-06-30,2018-07-25,0.54,0.54,2018,2
003144,KO,2018-09-30,2018-10-30,0.44,0.44,2018,3
003144,KO,2018-12-31,2019-02-14,0.2,0.2,2018,4
003144,KO,2019-03-31,2019-04-23,0.39,0.39,2019,1
003144,KO,2019-06-30,2019-07-23,0.61,0.61,2019,2
003144,KO,2019-09-30,2019-10-18,0.61,0.6,2019,3
003144,KO,2019-12-31,2020-01-30,0.48,0.47,2019,4
003144,KO,2020-03-31,2020-04-21,0.65,0.64,2020,1
003144,KO,2020-06-30,2020-07-21,0.41,0.41,2020,2
003144,KO,2020-09-30,2020-10-22,0.4,0.4,2020,3
003144,KO,2020-12-31,2021-02-10,0.34,0.34,2020,4
003144,KO,2021-03-31,2021-04-19,0.52,0.52,2021,1
003144,KO,2021-06-30,2021-07-21,0.61,0.61,2021,2
003144,KO,2021-09-30,2021-10-27,0.57,0.57,2021,3
003144,KO,2021-12-31,2022-02-10,0.56,0.56,2021,4
003144,KO,2022-03-31,2022-04-25,0.64,0.64,2022,1
003144,KO,2022-06-30,2022-07-26,0.44,0.44,2022,2
003144,KO,2022-09-30,2022-10-25,0.65,0.65,2022,3
003144,KO,2022-12-31,2023-02-14,0.47,0.47,2022,4
003144,KO,2023-03-31,2023-04-24,0.72,0.72,2023,1
003144,KO,2023-06-30,2023-07-26,0.59,0.59,2023,2
003144,KO,2023-09-30,2023-10-24,0.71,0.71,2023,3
003144,KO,2023-12-31,2024-02-13,0.46,0.46,2023,4
003144,KO,2024-03-31,2024-04-30,0.74,0.74,2024,1
003144,KO,2024-06-30,2024-07-23,0.56,0.56,2024,2
003144,KO,2024-09-30,2024-10-23,0.66,0.66,2024,3
003144,KO,2024-12-31,2025-02-11,0.51,0.51,2024,4
003144,KO,2025-03-31,2025-04-29,0.77,0.77,2025,1
003144,KO,2025-06-30,2025-07-22,0.89,0.88,2025,2
003144,KO,2025-09-30,2025-10-21,0.86,0.86,2025,3
003144,KO,2025-12-31,2026-02-10,0.53,0.53,2025,4
007154,MCD,2014-03-31,2014-04-22,1.22,1.21,2014,1
007154,MCD,2014-06-30,2014-07-22,1.4,1.4,2014,2
007154,MCD,2014-09-30,2014-10-21,1.09,1.09,2014,3
007154,MCD,2014-12-31,2015-01-23,1.14,1.13,2014,4
007154,MCD,2015-03-31,2015-04-22,0.84,0.84,2015,1
007154,MCD,2015-06-30,2015-07-23,1.26,1.26,2015,2
007154,MCD,2015-09-30,2015-10-22,1.41,1.4,2015,3
007154,MCD,2015-12-31,2016-01-25,1.32,1.31,2015,4
007154,MCD,2016-03-31,2016-04-22,1.27,1.25,2016,1
007154,MCD,2016-06-30,2016-07-26,1.27,1.25,2016,2
007154,MCD,2016-09-30,2016-10-21,1.52,1.5,2016,3
007154,MCD,2016-12-31,2017-01-23,1.45,1.44,2016,4
007154,MCD,2017-03-31,2017-04-25,1.48,1.47,2017,1
007154,MCD,2017-06-30,2017-07-25,1.72,1.7,2017,2
007154,MCD,2017-09-30,2017-10-24,2.34,2.32,2017,3
007154,MCD,2017-12-31,2018-01-30,0.88,0.87,2017,4
007154,MCD,2018-03-31,2018-04-30,1.74,1.72,2018,1
007154,MCD,2018-06-30,2018-07-26,1.92,1.9,2018,2
007154,MCD,2018-09-30,2018-10-23,2.12,2.1,2018,3
007154,MCD,2018-12-31,2019-01-30,1.84,1.82,2018,4
007154,MCD,2019-03-31,2019-04-30,1.74,1.72,2019,1
007154,MCD,2019-06-30,2019-07-26,1.99,1.97,2019,2
007154,MCD,2019-09-30,2019-10-22,2.13,2.11,2019,3
007154,MCD,2019-12-31,2020-01-29,2.1,2.08,2019,4
007154,MCD,2020-03-31,2020-04-30,1.49,1.47,2020,1
007154,MCD,2020-06-30,2020-07-28,0.65,0.65,2020,2
007154,MCD,2020-09-30,2020-11-09,2.37,2.35,2020,3
007154,MCD,2020-12-31,2021-01-28,1.85,1.84,2020,4
007154,MCD,2021-03-31,2021-04-29,2.06,2.05,2021,1
007154,MCD,2021-06-30,2021-07-28,2.97,2.95,2021,2
007154,MCD,2021-09-30,2021-10-27,2.88,2.86,2021,3
007154,MCD,2021-12-31,2022-01-27,2.2,2.18,2021,4
007154,MCD,2022-03-31,2022-04-28,1.49,1.48,2022,1
007154,MCD,2022-06-30,2022-07-26,1.61,1.6,2022,2
007154,MCD,2022-09-30,2022-10-27,2.7,2.68,2022,3
007154,MCD,2022-12-31,2023-01-31,2.6,2.59,2022,4
007154,MCD,2023-03-31,2023-04-25,2.47,2.45,2023,1
007154,MCD,2023-06-30,2023-07-27,3.17,3.15,2023,2
007154,MCD,2023-09-30,2023-10-30,3.19,3.17,2023,3
007154,MCD,2023-12-31,2024-02-05,2.81,2.8,2023,4
007154,MCD,2024-03-31,2024-04-30,2.67,2.66,2024,1
007154,MCD,2024-06-30,2024-07-29,2.81,2.8,2024,2
007154,MCD,2024-09-30,2024-10-29,3.15,3.13,2024,3
007154,MCD,2024-12-31,2025-02-10,2.82,2.8,2024,4
007154,MCD,2025-03-31,2025-05-01,2.61,2.6,2025,1
007154,MCD,2025-06-30,2025-08-06,3.15,3.14,2025,2
007154,MCD,2025-09-30,2025-11-05,3.2,3.18,2025,3
007154,MCD,2025-12-31,2026-02-11,3.04,3.03,2025,4
170617,META,2014-03-31,2014-04-23,0.25,0.25,2014,1
170617,META,2014-06-30,2014-07-23,0.31,0.3,2014,2
170617,META,2014-09-30,2014-10-28,0.31,0.3,2014,3
170617,META,2014-12-31,2015-01-28,0.25,0.25,2014,4
170617,META,2015-03-31,2015-04-22,0.18,0.18,2015,1
170617,META,2015-06-30,2015-07-29,0.26,0.25,2015,2
170617,META,2015-09-30,2015-11-04,0.32,0.31,2015,3
170617,META,2015-12-31,2016-01-27,0.55,0.54,2015,4
170617,META,2016-03-31,2016-04-27,0.61,0.6,2016,1
170617,META,2016-06-30,2016-07-27,0.8,0.78,2016,2
170617,META,2016-09-30,2016-11-02,0.91,0.9,2016,3
170617,META,2016-12-31,2017-02-01,1.24,1.21,2016,4
170617,META,2017-03-31,2017-05-03,1.06,1.04,2017,1
170617,META,2017-06-30,2017-07-26,1.34,1.32,2017,2
170617,META,2017-09-30,2017-11-01,1.62,1.59,2017,3
170617,META,2017-12-31,2018-01-31,1.47,1.44,2017,4
170617,META,2018-03-31,2018-04-25,1.72,1.69,2018,1
170617,META,2018-06-30,2018-07-25,1.76,1.74,2018,2
170617,META,2018-09-30,2018-10-30,1.78,1.76,2018,3
170617,META,2018-12-31,2019-01-30,2.4,2.38,2018,4
170617,META,2019-03-31,2019-04-24,0.85,0.85,2019,1
170617,META,2019-06-30,2019-07-24,0.92,0.91,2019,2
170617,META,2019-09-30,2019-10-30,2.13,2.12,2019,3
170617,META,2019-12-31,2020-01-29,2.58,2.56,2019,4
170617,META,2020-03-31,2020-04-29,1.72,1.71,2020,1
170617,META,2020-06-30,2020-07-30,1.82,1.8,2020,2
170617,META,2020-09-30,2020-10-29,2.75,2.71,2020,3
170617,META,2020-12-31,2021-01-27,3.94,3.88,2020,4
170617,META,2021-03-31,2021-04-28,3.34,3.3,2021,1
170617,META,2021-06-30,2021-07-28,3.67,3.61,2021,2
170617,META,2021-09-30,2021-10-25,3.27,3.22,2021,3
170617,META,2021-12-31,2022-02-02,3.72,3.67,2021,4
170617,META,2022-03-31,2022-04-27,2.74,2.72,2022,1
170617,META,2022-06-30,2022-07-27,2.47,2.46,2022,2
170617,META,2022-09-30,2022-10-26,1.64,1.64,2022,3
170617,META,2022-12-31,2023-02-01,1.76,1.76,2022,4
170617,META,2023-03-31,2023-04-26,2.21,2.2,2023,1
170617,META,2023-06-30,2023-07-26,3.03,2.98,2023,2
170617,META,2023-09-30,2023-10-25,4.5,4.39,2023,3
170617,META,2023-12-31,2024-02-01,5.46,5.33,2023,4
170617,META,2024-03-31,2024-04-24,4.86,4.71,2024,1
170617,META,2024-06-30,2024-07-31,5.31,5.16,2024,2
170617,META,2024-09-30,2024-10-30,6.2,6.03,2024,3
170617,META,2024-12-31,2025-01-29,8.24,8.02,2024,4
170617,META,2025-03-31,2025-04-30,6.59,6.43,2025,1
170617,META,2025-06-30,2025-07-30,7.28,7.14,2025,2
170617,META,2025-09-30,2025-10-29,1.08,1.05,2025,3
170617,META,2025-12-31,2026-01-28,9.02,8.88,2025,4
007435,MMM,2014-03-31,2014-04-24,1.83,1.79,2014,1
007435,MMM,2014-06-30,2014-07-24,1.94,1.91,2014,2
007435,MMM,2014-09-30,2014-10-23,2.02,1.98,2014,3
007435,MMM,2014-12-31,2015-01-27,1.85,1.81,2014,4
007435,MMM,2015-03-31,2015-04-23,1.88,1.85,2015,1
007435,MMM,2015-06-30,2015-07-23,2.06,2.02,2015,2
007435,MMM,2015-09-30,2015-10-22,2.09,2.05,2015,3
007435,MMM,2015-12-31,2016-01-26,1.69,1.66,2015,4
007435,MMM,2016-03-31,2016-04-26,2.1,2.05,2016,1
007435,MMM,2016-06-30,2016-07-26,2.13,2.08,2016,2
007435,MMM,2016-09-30,2016-10-25,2.2,2.15,2016,3
007435,MMM,2016-12-31,2017-01-24,1.93,1.88,2016,4
007435,MMM,2017-03-31,2017-04-25,2.21,2.16,2017,1
007435,MMM,2017-06-30,2017-07-25,2.65,2.58,2017,2
007435,MMM,2017-09-30,2017-10-24,2.39,2.33,2017,3
007435,MMM,2017-12-31,2018-01-25,0.88,0.85,2017,4
007435,MMM,2018-03-31,2018-04-24,1.01,0.98,2018,1
007435,MMM,2018-06-30,2018-07-24,3.14,3.07,2018,2
007435,MMM,2018-09-30,2018-10-23,2.64,2.58,2018,3
007435,MMM,2018-12-31,2019-01-29,2.32,2.27,2018,4
007435,MMM,2019-03-31,2019-04-25,1.54,1.51,2019,1
007435,MMM,2019-06-30,2019-07-25,1.95,1.92,2019,2
007435,MMM,2019-09-30,2019-10-24,2.75,2.72,2019,3
007435,MMM,2019-12-31,2020-01-28,1.68,1.66,2019,4
007435,MMM,2020-03-31,2020-04-28,2.27,2.25,2020,1
007435,MMM,2020-06-30,2020-07-28,2.26,2.25,2020,2
007435,MMM,2020-09-30,2020-10-27,2.47,2.45,2020,3
007435,MMM,2020-12-31,2021-01-26,2.43,2.41,2020,4
007435,MMM,2021-03-31,2021-04-27,2.8,2.77,2021,1
007435,MMM,2021-06-30,2021-07-27,2.62,2.59,2021,2
007435,MMM,2021-09-30,2021-10-26,2.47,2.45,2021,3
007435,MMM,2021-12-31,2022-01-25,2.33,2.31,2021,4
007435,MMM,2022-03-31,2022-04-26,2.27,2.26,2022,1
007435,MMM,2022-06-30,2022-07-26,0.14,0.14,2022,2
007435,MMM,2022-09-30,2022-10-25,6.79,6.77,2022,3
007435,MMM,2022-12-31,2023-01-24,0.98,0.98,2022,4
007435,MMM,2023-03-31,2023-04-25,1.2,1.76,2023,1
007435,MMM,2023-06-30,2023-07-25,-12.94,-12.35,2023,2
007435,MMM,2023-09-30,2023-10-24,-4.56,-3.74,2023,3
007435,MMM,2023-12-31,2024-01-23,1.14,1.7,2023,4
007435,MMM,2024-03-31,2024-04-30,1.27,1.67,2024,1
007435,MMM,2024-06-30,2024-07-26,2.17,2.07,2024,2
007435,MMM,2024-09-30,2024-10-22,2.49,2.48,2024,3
007435,MMM,2024-12-31,2025-01-21,1.34,1.33,2024,4
007435,MMM,2025-03-31,2025-04-22,2.05,2.04,2025,1
